Date,Product_ID,Region,Units_Sold,Unit_Price,Revenue,Promotion_Spend,Fuel_Cost_Index,Customer_Sentiment,Is_Holiday_Season
2024-10-28,Product_I,East,910,14.26,12976.6,5779.27,99.38,65.25,1
2024-10-28,Product_I,West,713,13.94,9939.22,5306.54,99.38,65.25,1
2024-10-28,Product_J,North,461,31.55,14544.55,6423.25,99.38,65.25,1
2024-10-28,Product_J,South,448,31.2,13977.6,4507.67,99.38,65.25,1
2024-10-28,Product_J,East,480,31.13,14942.4,5359.68,99.38,65.25,1
2024-10-28,Product_J,West,408,31.64,12909.12,5357.44,99.38,65.25,1
2024-10-28,Product_K,North,506,27.59,13960.54,4486.33,99.38,65.25,1
2024-10-28,Product_K,South,549,27.26,14965.74,4766.48,99.38,65.25,1
2024-10-28,Product_K,East,530,27.07,14347.1,5005.53,99.38,65.25,1
2024-10-28,Product_K,West,562,27.53,15471.86,6068.24,99.38,65.25,1
2024-10-28,Product_L,North,609,20.85,12697.65,4386.01,99.38,65.25,1
2024-10-28,Product_L,South,552,21.32,11768.64,4117.56,99.38,65.25,1
2024-10-28,Product_L,East,729,21.15,15418.35,5213.26,99.38,65.25,1
2024-10-28,Product_L,West,608,20.35,12372.8,5080.4,99.38,65.25,1
2024-11-28,Product_A,North,594,23.85,14166.9,4397.23,103.01,65.49,1
2024-11-28,Product_A,South,571,23.74,13555.54,7409.75,103.01,65.49,1
2024-11-28,Product_A,East,630,24.43,15390.9,5187.33,103.01,65.49,1
2024-11-28,Product_A,West,539,23.39,12607.21,6209.1,103.01,65.49,1
2024-11-28,Product_B,North,552,27.74,15312.48,3877.22,103.01,65.49,1
2024-11-28,Product_B,South,523,28.14,14717.22,5104.14,103.01,65.49,1
2024-11-28,Product_B,East,501,28.77,14413.77,5070.89,103.01,65.49,1
2024-11-28,Product_B,West,506,28.56,14451.36,5610.69,103.01,65.49,1
2024-11-28,Product_C,North,740,18.74,13867.6,5100.75,103.01,65.49,1
2024-11-28,Product_C,South,630,19.27,12140.1,6614.79,103.01,65.49,1
2024-11-28,Product_C,East,776,19.08,14806.08,6515.57,103.01,65.49,1
2024-11-28,Product_C,West,642,19.18,12313.56,4240.23,103.01,65.49,1
2024-11-28,Product_D,North,481,34.44,16565.64,4964.24,103.01,65.49,1
2024-11-28,Product_D,South,406,34.71,14092.26,3907.59,103.01,65.49,1
2024-11-28,Product_D,East,475,34.29,16287.75,6577.67,103.01,65.49,1
2024-11-28,Product_D,West,426,34.36,14637.36,5510.85,103.01,65.49,1
2024-11-28,Product_E,North,379,42.37,16058.23,3659.44,103.01,65.49,1
2024-11-28,Product_E,South,345,42.8,14766.0,4859.35,103.01,65.49,1
2024-11-28,Product_E,East,357,40.92,14608.44,6192.53,103.01,65.49,1
2024-11-28,Product_E,West,299,41.33,12357.67,3649.81,103.01,65.49,1
2024-11-28,Product_F,North,725,16.15,11708.75,5747.32,103.01,65.49,1
2024-11-28,Product_F,South,694,15.58,10812.52,3774.45,103.01,65.49,1
2024-11-28,Product_F,East,753,16.25,12236.25,4287.03,103.01,65.49,1
2024-11-28,Product_F,West,697,15.74,10970.78,6372.68,103.01,65.49,1
2024-11-28,Product_G,North,622,22.45,13963.9,4719.92,103.01,65.49,1
2024-11-28,Product_G,South,635,22.55,14319.25,6889.98,103.01,65.49,1
2024-11-28,Product_G,East,676,22.45,15176.2,6902.79,103.01,65.49,1
2024-11-28,Product_G,West,576,21.7,12499.2,6017.22,103.01,65.49,1
2024-11-28,Product_H,North,280,47.06,13176.8,6865.37,103.01,65.49,1
2024-11-28,Product_H,South,279,48.12,13425.48,5788.5,103.01,65.49,1
2024-11-28,Product_H,East,298,48.54,14464.92,6028.99,103.01,65.49,1
2024-11-28,Product_H,West,282,47.89,13504.98,4648.88,103.01,65.49,1
2024-11-28,Product_I,North,850,13.56,11526.0,4818.32,103.01,65.49,1
2024-11-28,Product_I,South,759,14.2,10777.8,4788.23,103.01,65.49,1
2024-11-28,Product_I,East,877,14.2,12453.4,5949.05,103.01,65.49,1
2024-11-28,Product_I,West,722,14.07,10158.54,6534.69,103.01,65.49,1
2024-11-28,Product_J,North,524,30.73,16102.52,4588.59,103.01,65.49,1
2024-11-28,Product_J,South,417,30.39,12672.63,4519.63,103.01,65.49,1
2024-11-28,Product_J,East,485,31.57,15311.45,5094.12,103.01,65.49,1
2024-11-28,Product_J,West,420,31.28,13137.6,5308.43,103.01,65.49,1
2024-11-28,Product_K,North,580,26.71,15491.8,4723.72,103.01,65.49,1
2024-11-28,Product_K,South,497,26.77,13304.69,4713.52,103.01,65.49,1
2024-11-28,Product_K,East,618,26.63,16457.34,4738.18,103.01,65.49,1
2024-11-28,Product_K,West,495,27.33,13528.35,4912.3,103.01,65.49,1
2024-11-28,Product_L,North,708,21.59,15285.72,4528.08,103.01,65.49,1
2024-11-28,Product_L,South,614,21.47,13182.58,4734.86,103.01,65.49,1
2024-11-28,Product_L,East,748,21.49,16074.52,4831.41,103.01,65.49,1
2024-11-28,Product_L,West,606,20.62,12495.72,5649.85,103.01,65.49,1
2024-12-28,Product_A,North,584,23.77,13881.68,5080.01,107.84,57.79,1
2024-12-28,Product_A,South,607,23.3,14143.1,4004.69,107.84,57.79,1
2024-12-28,Product_A,East,662,23.31,15431.22,5693.91,107.84,57.79,1
2024-12-28,Product_A,West,629,24.19,15215.51,4715.59,107.84,57.79,1
2024-12-28,Product_B,North,587,27.82,16330.34,5097.65,107.84,57.79,1
2024-12-28,Product_B,South,530,28.03,14855.9,5052.27,107.84,57.79,1
2024-12-28,Product_B,East,606,28.17,17071.02,4687.81,107.84,57.79,1
2024-12-28,Product_B,West,502,28.23,14171.46,5283.12,107.84,57.79,1
2024-12-28,Product_C,North,746,18.56,13845.76,4826.88,107.84,57.79,1
2024-12-28,Product_C,South,745,18.52,13797.4,4591.26,107.84,57.79,1
2024-12-28,Product_C,East,704,18.52,13038.08,5112.16,107.84,57.79,1
2024-12-28,Product_C,West,632,18.63,11774.16,4758.17,107.84,57.79,1
2024-12-28,Product_D,North,441,35.37,15598.17,5110.68,107.84,57.79,1
2024-12-28,Product_D,South,442,33.98,15019.16,6291.65,107.84,57.79,1
2024-12-28,Product_D,East,525,34.59,18159.75,4586.04,107.84,57.79,1
2024-12-28,Product_D,West,390,35.3,13767.0,5214.06,107.84,57.79,1
2024-12-28,Product_E,North,409,41.05,16789.45,6624.86,107.84,57.79,1
2024-12-28,Product_E,South,334,41.96,14014.64,4256.08,107.84,57.79,1
2024-12-28,Product_E,East,381,41.26,15720.06,5131.23,107.84,57.79,1
2024-12-28,Product_E,West,387,41.42,16029.54,4789.78,107.84,57.79,1
2024-12-28,Product_F,North,761,15.53,11818.33,4797.63,107.84,57.79,1
2024-12-28,Product_F,South,756,16.26,12292.56,5291.86,107.84,57.79,1
2024-12-28,Product_F,East,775,16.22,12570.5,4634.09,107.84,57.79,1
2024-12-28,Product_F,West,704,16.31,11482.24,6561.22,107.84,57.79,1
2024-12-28,Product_G,North,653,21.88,14287.64,4914.98,107.84,57.79,1
2024-12-28,Product_G,South,659,22.46,14801.14,4729.24,107.84,57.79,1
2024-12-28,Product_G,East,674,21.83,14713.42,6579.23,107.84,57.79,1
2024-12-28,Product_G,West,691,21.66,14967.06,6111.59,107.84,57.79,1
2024-12-28,Product_H,North,324,48.35,15665.4,3878.23,107.84,57.79,1
2024-12-28,Product_H,South,326,46.81,15260.06,6354.78,107.84,57.79,1
2024-12-28,Product_H,East,354,46.94,16616.76,5096.18,107.84,57.79,1
2024-12-28,Product_H,West,282,48.18,13586.76,4904.83,107.84,57.79,1
2024-12-28,Product_I,North,842,13.88,11686.96,5637.22,107.84,57.79,1
2024-12-28,Product_I,South,814,13.58,11054.12,3916.8,107.84,57.79,1
2024-12-28,Product_I,East,1002,13.67,13697.34,4512.1,107.84,57.79,1
2024-12-28,Product_I,West,866,13.65,11820.9,3624.94,107.84,57.79,1
2024-12-28,Product_J,North,492,30.61,15060.12,4965.68,107.84,57.79,1
2024-12-28,Product_J,South,520,31.28,16265.6,5346.07,107.84,57.79,1
2024-12-28,Product_J,East,547,31.84,17416.48,5329.7,107.84,57.79,1
2024-12-28,Product_J,West,483,30.65,14803.95,4027.12,107.84,57.79,1
2024-12-28,Product_K,North,540,27.22,14698.8,3817.0,107.84,57.79,1
2024-12-28,Product_K,South,548,26.71,14637.08,4997.82,107.84,57.79,1
2024-12-28,Product_K,East,664,27.05,17961.2,4803.65,107.84,57.79,1
2024-12-28,Product_K,West,601,26.24,15770.24,4406.2,107.84,57.79,1
2024-12-28,Product_L,North,756,21.41,16185.96,4873.53,107.84,57.79,1
2024-12-28,Product_L,South,728,20.43,14873.04,4787.75,107.84,57.79,1
2024-12-28,Product_L,East,799,20.4,16299.6,4532.72,107.84,57.79,1
2024-12-28,Product_L,West,620,21.15,13113.0,5235.05,107.84,57.79,1
2025-01-28,Product_A,North,611,26.47,16173.17,1935.26,107.61,53.41,0
2025-01-28,Product_A,South,609,25.33,15425.97,3911.26,107.61,53.41,0
2025-01-28,Product_A,East,593,25.78,15287.54,2190.06,107.61,53.41,0
2025-01-28,Product_A,West,593,25.14,14908.02,3521.62,107.61,53.41,0
2025-01-28,Product_B,North,600,29.89,17934.0,4530.89,107.61,53.41,0
2025-01-28,Product_B,South,560,29.71,16637.6,4162.39,107.61,53.41,0
2025-01-28,Product_B,East,569,29.43,16745.67,2455.4,107.61,53.41,0
2025-01-28,Product_B,West,482,30.16,14537.12,1557.47,107.61,53.41,0
2025-01-28,Product_C,North,726,20.71,15035.46,2336.75,107.61,53.41,0
2025-01-28,Product_C,South,741,20.04,14849.64,3038.16,107.61,53.41,0
2025-01-28,Product_C,East,751,20.93,15718.43,3537.3,107.61,53.41,0
2025-01-28,Product_C,West,742,20.26,15032.92,2863.8,107.61,53.41,0
2025-01-28,Product_D,North,422,37.04,15630.88,2112.7,107.61,53.41,0
2025-01-28,Product_D,South,424,38.29,16234.96,3307.14,107.61,53.41,0
2025-01-28,Product_D,East,506,37.09,18767.54,3423.91,107.61,53.41,0
2025-01-28,Product_D,West,473,37.56,17765.88,3078.72,107.61,53.41,0
2025-01-28,Product_E,North,397,44.29,17583.13,1987.3,107.61,53.41,0
2025-01-28,Product_E,South,372,46.52,17305.44,3918.47,107.61,53.41,0
2025-01-28,Product_E,East,434,45.23,19629.82,4126.72,107.61,53.41,0
2025-01-28,Product_E,West,365,46.6,17009.0,2476.81,107.61,53.41,0
2025-01-28,Product_F,North,847,16.81,14238.07,4201.4,107.61,53.41,0
2025-01-28,Product_F,South,881,17.63,15532.03,4291.92,107.61,53.41,0
2025-01-28,Product_F,East,918,16.95,15560.1,2433.72,107.61,53.41,0
2025-01-28,Product_F,West,780,17.52,13665.6,3614.79,107.61,53.41,0
2025-01-28,Product_G,North,706,24.31,17162.86,4116.51,107.61,53.41,0
2025-01-28,Product_G,South,666,23.6,15717.6,4143.28,107.61,53.41,0
2025-01-28,Product_G,East,776,23.44,18189.44,5486.14,107.61,53.41,0
2025-01-28,Product_G,West,686,24.43,16758.98,3242.76,107.61,53.41,0
2025-01-28,Product_H,North,310,52.46,16262.6,3039.43,107.61,53.41,0
2025-01-28,Product_H,South,321,51.21,16438.41,3640.6,107.61,53.41,0
2025-01-28,Product_H,East,341,53.19,18137.79,2963.77,107.61,53.41,0
2025-01-28,Product_H,West,291,50.91,14814.81,1795.37,107.61,53.41,0
2025-01-28,Product_I,North,868,15.28,13263.04,2969.92,107.61,53.41,0
2025-01-28,Product_I,South,943,15.26,14390.18,2975.43,107.61,53.41,0
2025-01-28,Product_I,East,995,14.96,14885.2,4529.31,107.61,53.41,0
2025-01-28,Product_I,West,766,14.99,11482.34,3224.15,107.61,53.41,0
2025-01-28,Product_J,North,531,33.31,17687.61,2338.58,107.61,53.41,0
2025-01-28,Product_J,South,531,34.17,18144.27,3643.98,107.61,53.41,0
2025-01-28,Product_J,East,576,33.53,19313.28,3109.45,107.61,53.41,0
2025-01-28,Product_J,West,452,32.77,14812.04,5200.56,107.61,53.41,0
2025-01-28,Product_K,North,638,28.57,18227.66,3211.27,107.61,53.41,0
2025-01-28,Product_K,South,557,28.72,15997.04,2972.81,107.61,53.41,0
2025-01-28,Product_K,East,617,29.6,18263.2,4234.14,107.61,53.41,0
2025-01-28,Product_K,West,499,29.71,14825.29,2333.18,107.61,53.41,0
2025-01-28,Product_L,North,776,23.18,17987.68,4948.62,107.61,53.41,0
2025-01-28,Product_L,South,741,22.76,16865.16,4587.37,107.61,53.41,0
2025-01-28,Product_L,East,796,22.39,17822.44,3622.74,107.61,53.41,0
2025-01-28,Product_L,West,707,23.26,16444.82,5071.58,107.61,53.41,0
2025-02-28,Product_A,North,710,25.16,17863.6,4270.36,106.48,52.74,0
2025-02-28,Product_A,South,631,26.11,16475.41,3382.07,106.48,52.74,0
2025-02-28,Product_A,East,773,26.56,20530.88,3851.11,106.48,52.74,0
2025-02-28,Product_A,West,642,26.15,16788.3,1715.81,106.48,52.74,0
2025-02-28,Product_B,North,640,30.74,19673.6,3536.32,106.48,52.74,0
2025-02-28,Product_B,South,644,29.87,19236.28,2368.57,106.48,52.74,0
2025-02-28,Product_B,East,617,29.65,18294.05,4100.47,106.48,52.74,0
2025-02-28,Product_B,West,592,30.02,17771.84,4724.27,106.48,52.74,0
2025-02-28,Product_C,North,738,20.62,15217.56,2466.04,106.48,52.74,0
2025-02-28,Product_C,South,750,20.31,15232.5,3998.44,106.48,52.74,0
2025-02-28,Product_C,East,784,20.3,15915.2,3369.2,106.48,52.74,0
2025-02-28,Product_C,West,675,21.05,14208.75,2994.67,106.48,52.74,0
2025-02-28,Product_D,North,509,37.96,19321.64,2509.16,106.48,52.74,0
2025-02-28,Product_D,South,477,38.44,18335.88,2619.7,106.48,52.74,0
2025-02-28,Product_D,East,503,36.82,18520.46,3237.64,106.48,52.74,0
2025-02-28,Product_D,West,485,37.61,18240.85,4077.58,106.48,52.74,0
2025-02-28,Product_E,North,400,44.58,17832.0,3115.37,106.48,52.74,0
2025-02-28,Product_E,South,395,44.98,17767.1,3408.84,106.48,52.74,0
2025-02-28,Product_E,East,448,46.71,20926.08,3796.31,106.48,52.74,0
2025-02-28,Product_E,West,430,46.67,20068.1,4974.89,106.48,52.74,0
2025-02-28,Product_F,North,919,17.7,16266.3,4836.17,106.48,52.74,0
2025-02-28,Product_F,South,892,17.41,15529.72,3573.99,106.48,52.74,0
2025-02-28,Product_F,East,930,17.71,16470.3,4818.18,106.48,52.74,0
2025-02-28,Product_F,West,903,17.16,15495.48,3151.79,106.48,52.74,0
2025-02-28,Product_G,North,797,24.22,19303.34,2789.47,106.48,52.74,0
2025-02-28,Product_G,South,697,24.19,16860.43,3316.44,106.48,52.74,0
2025-02-28,Product_G,East,833,23.32,19425.56,3246.09,106.48,52.74,0
2025-02-28,Product_G,West,691,24.4,16860.4,3590.41,106.48,52.74,0
2025-02-28,Product_H,North,356,50.31,17910.36,4616.94,106.48,52.74,0
2025-02-28,Product_H,South,315,52.37,16496.55,5455.2,106.48,52.74,0
2025-02-28,Product_H,East,356,50.61,18017.16,3765.87,106.48,52.74,0
2025-02-28,Product_H,West,311,52.47,16318.17,1718.78,106.48,52.74,0
2025-02-28,Product_I,North,1044,15.52,16202.88,5037.66,106.48,52.74,0
2025-02-28,Product_I,South,990,14.81,14661.9,3268.57,106.48,52.74,0
2025-02-28,Product_I,East,926,14.72,13630.72,2718.33,106.48,52.74,0
2025-02-28,Product_I,West,966,15.17,14654.22,3704.76,106.48,52.74,0
2025-02-28,Product_J,North,539,33.26,17927.14,2923.55,106.48,52.74,0
2025-02-28,Product_J,South,562,33.35,18742.7,3206.46,106.48,52.74,0
2025-02-28,Product_J,East,615,33.76,20762.4,4838.65,106.48,52.74,0
2025-02-28,Product_J,West,542,33.99,18422.58,3642.61,106.48,52.74,0
2025-02-28,Product_K,North,596,29.91,17826.36,2299.16,106.48,52.74,0
2025-02-28,Product_K,South,582,29.66,17262.12,2783.62,106.48,52.74,0
2025-02-28,Product_K,East,727,29.05,21119.35,3378.61,106.48,52.74,0
2025-02-28,Product_K,West,605,29.44,17811.2,3863.09,106.48,52.74,0
2025-02-28,Product_L,North,714,22.53,16086.42,2403.45,106.48,52.74,0
2025-02-28,Product_L,South,803,22.74,18260.22,3680.83,106.48,52.74,0
2025-02-28,Product_L,East,854,23.24,19846.96,3986.36,106.48,52.74,0
2025-02-28,Product_L,West,765,22.99,17587.35,3375.56,106.48,52.74,0
2025-03-28,Product_A,North,666,25.15,16749.9,2418.77,103.49,49.04,0
2025-03-28,Product_A,South,714,25.98,18549.72,3122.02,103.49,49.04,0
2025-03-28,Product_A,East,812,26.55,21558.6,4225.09,103.49,49.04,0
2025-03-28,Product_A,West,653,25.78,16834.34,3249.09,103.49,49.04,0
2025-03-28,Product_B,North,611,29.73,18165.03,2843.72,103.49,49.04,0
2025-03-28,Product_B,South,670,29.69,19892.3,2643.62,103.49,49.04,0
2025-03-28,Product_B,East,748,30.88,23098.24,4174.66,103.49,49.04,0
2025-03-28,Product_B,West,683,31.14,21268.62,4966.07,103.49,49.04,0
2025-03-28,Product_C,North,809,19.99,16171.91,2396.68,103.49,49.04,0
2025-03-28,Product_C,South,765,20.8,15912.0,3773.96,103.49,49.04,0
2025-03-28,Product_C,East,817,20.71,16920.07,2695.87,103.49,49.04,0
2025-03-28,Product_C,West,732,20.67,15130.44,3564.86,103.49,49.04,0
2025-03-28,Product_D,North,552,38.06,21009.12,4137.11,103.49,49.04,0
2025-03-28,Product_D,South,504,37.99,19146.96,3037.84,103.49,49.04,0
2025-03-28,Product_D,East,544,37.64,20476.16,2714.7,103.49,49.04,0
2025-03-28,Product_D,West,455,37.22,16935.1,3156.93,103.49,49.04,0
2025-03-28,Product_E,North,449,46.29,20784.21,3762.82,103.49,49.04,0
2025-03-28,Product_E,South,414,45.99,19039.86,4953.29,103.49,49.04,0
2025-03-28,Product_E,East,463,44.83,20756.29,4222.25,103.49,49.04,0
2025-03-28,Product_E,West,415,44.48,18459.2,2803.48,103.49,49.04,0
2025-03-28,Product_F,North,1004,16.91,16977.64,2145.28,103.49,49.04,0
2025-03-28,Product_F,South,912,17.03,15531.36,2426.8,103.49,49.04,0
2025-03-28,Product_F,East,918,16.78,15404.04,3771.25,103.49,49.04,0
2025-03-28,Product_F,West,883,16.79,14825.57,3264.88,103.49,49.04,0
2025-03-28,Product_G,North,793,24.34,19301.62,2701.46,103.49,49.04,0
2025-03-28,Product_G,South,762,23.82,18150.84,3048.56,103.49,49.04,0
2025-03-28,Product_G,East,884,23.57,20835.88,4517.29,103.49,49.04,0
2025-03-28,Product_G,West,689,24.15,16639.35,3491.87,103.49,49.04,0
2025-03-28,Product_H,North,364,51.87,18880.68,3421.48,103.49,49.04,0
2025-03-28,Product_H,South,341,51.85,17680.85,2757.74,103.49,49.04,0
2025-03-28,Product_H,East,398,52.19,20771.62,2588.91,103.49,49.04,0
2025-03-28,Product_H,West,307,51.88,15927.16,2009.49,103.49,49.04,0
2025-03-28,Product_I,North,1128,15.26,17213.28,2966.47,103.49,49.04,0
2025-03-28,Product_I,South,1102,15.33,16893.66,3687.47,103.49,49.04,0
2025-03-28,Product_I,East,1009,15.11,15245.99,2656.06,103.49,49.04,0
2025-03-28,Product_I,West,881,15.0,13215.0,3587.79,103.49,49.04,0
2025-03-28,Product_J,North,664,33.2,22044.8,4090.57,103.49,49.04,0
2025-03-28,Product_J,South,582,33.39,19432.98,3662.79,103.49,49.04,0
2025-03-28,Product_J,East,637,33.89,21587.93,5920.24,103.49,49.04,0
2025-03-28,Product_J,West,570,34.14,19459.8,4226.91,103.49,49.04,0
2025-03-28,Product_K,North,717,28.59,20499.03,3857.68,103.49,49.04,0
2025-03-28,Product_K,South,692,28.92,20012.64,2894.09,103.49,49.04,0
2025-03-28,Product_K,East,723,28.94,20923.62,2524.2,103.49,49.04,0
2025-03-28,Product_K,West,686,29.19,20024.34,2095.95,103.49,49.04,0
2025-03-28,Product_L,North,814,22.66,18445.24,2409.48,103.49,49.04,0
2025-03-28,Product_L,South,840,22.68,19051.2,4944.9,103.49,49.04,0
2025-03-28,Product_L,East,798,22.88,18258.24,3847.91,103.49,49.04,0
2025-03-28,Product_L,West,730,22.25,16242.5,3915.04,103.49,49.04,0
2025-04-28,Product_A,North,804,26.26,21113.04,3979.4,99.45,46.3,0
2025-04-28,Product_A,South,724,25.89,18744.36,3940.81,99.45,46.3,0
2025-04-28,Product_A,East,833,25.18,20974.94,3630.44,99.45,46.3,0
2025-04-28,Product_A,West,634,26.03,16503.02,4017.53,99.45,46.3,0
2025-04-28,Product_B,North,623,30.37,18920.51,4171.99,99.45,46.3,0
2025-04-28,Product_B,South,605,29.8,18029.0,4575.69,99.45,46.3,0
2025-04-28,Product_B,East,731,30.36,22193.16,4465.27,99.45,46.3,0
2025-04-28,Product_B,West,586,30.64,17955.04,5552.56,99.45,46.3,0
2025-04-28,Product_C,North,801,20.46,16388.46,3113.09,99.45,46.3,0
2025-04-28,Product_C,South,918,20.97,19250.46,2875.29,99.45,46.3,0
2025-04-28,Product_C,East,947,20.88,19773.36,4311.42,99.45,46.3,0
2025-04-28,Product_C,West,887,20.13,17855.31,4988.5,99.45,46.3,0
2025-04-28,Product_D,North,584,37.44,21864.96,3120.67,99.45,46.3,0
2025-04-28,Product_D,South,529,38.01,20107.29,2905.17,99.45,46.3,0
2025-04-28,Product_D,East,540,37.12,20044.8,3612.34,99.45,46.3,0
2025-04-28,Product_D,West,565,37.81,21362.65,4380.98,99.45,46.3,0
2025-04-28,Product_E,North,421,45.29,19067.09,3051.39,99.45,46.3,0
2025-04-28,Product_E,South,456,44.11,20114.16,3747.38,99.45,46.3,0
2025-04-28,Product_E,East,445,45.31,20162.95,3724.88,99.45,46.3,0
2025-04-28,Product_E,West,386,45.64,17617.04,2459.25,99.45,46.3,0
2025-04-28,Product_F,North,1052,17.43,18336.36,4398.1,99.45,46.3,0
2025-04-28,Product_F,South,917,17.15,15726.55,1804.35,99.45,46.3,0
2025-04-28,Product_F,East,983,17.59,17290.97,4564.74,99.45,46.3,0
2025-04-28,Product_F,West,962,17.16,16507.92,3798.04,99.45,46.3,0
2025-04-28,Product_G,North,830,24.04,19953.2,2245.51,99.45,46.3,0
2025-04-28,Product_G,South,703,23.24,16337.72,2714.36,99.45,46.3,0
2025-04-28,Product_G,East,889,23.45,20847.05,2851.98,99.45,46.3,0
2025-04-28,Product_G,West,802,23.63,18951.26,3593.72,99.45,46.3,0
2025-04-28,Product_H,North,401,52.08,20884.08,4028.77,99.45,46.3,0
2025-04-28,Product_H,South,341,50.31,17155.71,4811.87,99.45,46.3,0
2025-04-28,Product_H,East,370,51.41,19021.7,2724.91,99.45,46.3,0
2025-04-28,Product_H,West,315,52.31,16477.65,2366.46,99.45,46.3,0
2025-04-28,Product_I,North,1050,15.0,15750.0,3459.63,99.45,46.3,0
2025-04-28,Product_I,South,1012,15.28,15463.36,5268.15,99.45,46.3,0
2025-04-28,Product_I,East,1173,15.1,17712.3,3529.03,99.45,46.3,0
2025-04-28,Product_I,West,941,15.17,14274.97,2571.12,99.45,46.3,0
2025-04-28,Product_J,North,601,33.89,20367.89,3481.72,99.45,46.3,0
2025-04-28,Product_J,South,633,34.19,21642.27,4270.03,99.45,46.3,0
2025-04-28,Product_J,East,628,33.88,21276.64,2693.86,99.45,46.3,0
2025-04-28,Product_J,West,520,32.91,17113.2,2242.29,99.45,46.3,0
2025-04-28,Product_K,North,719,29.5,21210.5,2836.44,99.45,46.3,0
2025-04-28,Product_K,South,728,28.57,20798.96,3978.54,99.45,46.3,0
2025-04-28,Product_K,East,689,28.54,19664.06,3590.41,99.45,46.3,0
2025-04-28,Product_K,West,721,29.05,20945.05,3479.53,99.45,46.3,0
2025-04-28,Product_L,North,788,22.05,17375.4,4086.36,99.45,46.3,0
2025-04-28,Product_L,South,802,23.34,18718.68,3749.73,99.45,46.3,0
2025-04-28,Product_L,East,908,22.81,20711.48,2676.22,99.45,46.3,0
2025-04-28,Product_L,West,843,23.12,19490.16,2783.2,99.45,46.3,0
2025-05-28,Product_A,North,785,25.59,20088.15,3893.34,96.56,45.97,0
2025-05-28,Product_A,South,655,26.07,17075.85,4756.26,96.56,45.97,0
2025-05-28,Product_A,East,704,25.2,17740.8,2849.82,96.56,45.97,0
2025-05-28,Product_A,West,641,25.14,16114.74,3435.19,96.56,45.97,0
2025-05-28,Product_B,North,723,29.97,21668.31,5176.53,96.56,45.97,0
2025-05-28,Product_B,South,654,30.4,19881.6,6050.34,96.56,45.97,0
2025-05-28,Product_B,East,613,29.5,18083.5,2038.34,96.56,45.97,0
2025-05-28,Product_B,West,584,30.84,18010.56,3336.38,96.56,45.97,0
2025-05-28,Product_C,North,954,20.24,19308.96,4216.63,96.56,45.97,0
2025-05-28,Product_C,South,839,20.14,16897.46,3076.24,96.56,45.97,0
2025-05-28,Product_C,East,870,20.41,17756.7,4564.27,96.56,45.97,0
2025-05-28,Product_C,West,725,19.99,14492.75,2996.85,96.56,45.97,0
2025-05-28,Product_D,North,578,38.84,22449.52,2901.22,96.56,45.97,0
2025-05-28,Product_D,South,592,38.51,22797.92,5597.77,96.56,45.97,0
2025-05-28,Product_D,East,612,37.94,23219.28,2265.17,96.56,45.97,0
2025-05-28,Product_D,West,529,38.38,20303.02,2871.86,96.56,45.97,0
2025-05-28,Product_E,North,457,45.6,20839.2,4467.95,96.56,45.97,0
2025-05-28,Product_E,South,392,44.32,17373.44,3259.49,96.56,45.97,0
2025-05-28,Product_E,East,528,45.84,24203.52,4662.28,96.56,45.97,0
2025-05-28,Product_E,West,398,44.86,17854.28,4025.27,96.56,45.97,0
2025-05-28,Product_F,North,883,17.62,15558.46,4542.78,96.56,45.97,0
2025-05-28,Product_F,South,872,16.86,14701.92,3200.21,96.56,45.97,0
2025-05-28,Product_F,East,901,17.73,15974.73,2729.86,96.56,45.97,0
2025-05-28,Product_F,West,857,17.13,14680.41,2018.6,96.56,45.97,0
2025-05-28,Product_G,North,871,24.02,20921.42,4061.17,96.56,45.97,0
2025-05-28,Product_G,South,816,23.76,19388.16,3060.83,96.56,45.97,0
2025-05-28,Product_G,East,891,23.34,20795.94,3956.46,96.56,45.97,0
2025-05-28,Product_G,West,704,23.4,16473.6,4894.87,96.56,45.97,0
2025-05-28,Product_H,North,336,53.15,17858.4,3114.75,96.56,45.97,0
2025-05-28,Product_H,South,363,52.35,19003.05,3144.57,96.56,45.97,0
2025-05-28,Product_H,East,377,50.42,19008.34,2344.92,96.56,45.97,0
2025-05-28,Product_H,West,331,52.22,17284.82,2496.69,96.56,45.97,0
2025-05-28,Product_I,North,1073,15.45,16577.85,887.11,96.56,45.97,0
2025-05-28,Product_I,South,1005,15.56,15637.8,3625.85,96.56,45.97,0
2025-05-28,Product_I,East,1038,15.19,15767.22,4130.61,96.56,45.97,0
2025-05-28,Product_I,West,872,15.39,13420.08,3132.42,96.56,45.97,0
2025-05-28,Product_J,North,595,33.27,19795.65,2387.6,96.56,45.97,0
2025-05-28,Product_J,South,607,32.83,19927.81,3652.47,96.56,45.97,0
2025-05-28,Product_J,East,642,33.86,21738.12,4878.04,96.56,45.97,0
2025-05-28,Product_J,West,503,32.9,16548.7,3295.1,96.56,45.97,0
2025-05-28,Product_K,North,713,28.74,20491.62,2802.62,96.56,45.97,0
2025-05-28,Product_K,South,680,28.7,19516.0,3110.84,96.56,45.97,0
2025-05-28,Product_K,East,698,29.16,20353.68,2279.78,96.56,45.97,0
2025-05-28,Product_K,West,616,29.51,18178.16,3722.1,96.56,45.97,0
2025-05-28,Product_L,North,779,22.24,17324.96,2272.14,96.56,45.97,0
